search_text,lat,lon,min_lat,max_lat,min_lon,max_lon,display_name,osm_type,osm_id,geocoder,status,geo_resolution
"Wollar Solar Farm, NSW, 2850, Australia",-33.9175994,151.2312369,-33.9200415,-33.9149767,151.2256851,151.2363792,"University of New South Wales, Wansey Road Shared Path, Kensington, Eastern Suburbs, Sydney, Randwick City Council, New South Wales, 2031, Australia",way,173530296,nominatim,ok,postcode
"NEUMANN STEEL 1, QLD, 4223, Australia",-28.1467697,153.4678764,-28.1487361,-28.1450266,153.4660005,153.4711574,"Neumann Steel, Currumbin Waters, Gold Coast City, Queensland, Australia",way,520723748,nominatim,ok,exact
"St Gregory's College Hall, NSW, 2557, Australia",-33.8471082,151.0633848,-33.8483817,-33.8458578,151.0618632,151.064905,"Accor Stadium, 15, Edwin Flack Avenue, Sydney Olympic Park, Sydney, City of Parramatta Council, New South Wales, 2127, Australia",way,4385777,nominatim,ok,postcode
"St Marys Sewage Treatment - Cogeneration Plant - NSW, NSW, 2760, Australia",-33.8471082,151.0633848,-33.8483817,-33.8458578,151.0618632,151.064905,"Accor Stadium, 15, Edwin Flack Avenue, Sydney Olympic Park, Sydney, City of Parramatta Council, New South Wales, 2127, Australia",way,4385777,nominatim,ok,postcode
"Wentworthville Leagues Club Ltd, NSW, 2145, Australia",-33.8471082,151.0633848,-33.8483817,-33.8458578,151.0618632,151.064905,"Accor Stadium, 15, Edwin Flack Avenue, Sydney Olympic Park, Sydney, City of Parramatta Council, New South Wales, 2127, Australia",way,4385777,nominatim,ok,postcode
"Wentworthville Leagues Club Ltd System 2, NSW, 2145, Australia",-33.8471082,151.0633848,-33.8483817,-33.8458578,151.0618632,151.064905,"Accor Stadium, 15, Edwin Flack Avenue, Sydney Olympic Park, Sydney, City of Parramatta Council, New South Wales, 2127, Australia",way,4385777,nominatim,ok,postcode
"Westpork (Moora) - Agricultural Waste - WA, WA, 6507, Australia",-31.950652,115.7978755,-31.9887127,-31.9478379,115.7778725,115.8225371,"University of Western Australia, 35, Stirling Highway, Nedlands, City of Nedlands, Western Australia, 6009, Australia",relation,7398658,nominatim,ok,postcode
"Across The Waves Sports Club Bundaberg, QLD, 4670, Australia",-24.8905389,152.3470084,-24.8907033,-24.8903725,152.3467853,152.3471903,"Across The Waves Sports Club, 1, Miller Street, Norville, Bundaberg, Bundaberg Region, Queensland, 4670, Australia",way,377275063,nominatim,ok,exact
"HomeCo Toowoomba, QLD, 4350, Australia",-27.5950998,151.9504979,-27.5959201,-27.5935447,151.9500467,151.9510758,"Australia Post, Kearneys Spring, Toowoomba, Toowoomba Regional, Queensland, 4350, Australia",way,980609297,nominatim,ok,postcode
"HomeCo Upper Coomera, QLD, 4209, Australia",-27.8494982,153.3019287,-27.8502333,-27.8487056,153.3006265,153.3031918,"HomeCo, Old Coach Road, Upper Coomera, Gold Coast City, Queensland, 4209, Australia",way,693156531,nominatim,ok,exact
"PLASTIC SOLUTIONS, VIC, 3179, Australia",-37.9005682,145.2178476,-37.9012978,-37.8998544,145.21679,145.2188146,"PSA Plastic Solutions Australia, 1257, Ferntree Gully Road, Scoresby, Melbourne, City of Knox, Victoria, 3179, Australia",way,52438443,nominatim,ok,exact
"Clarke Creek Wind Farm, QLD, 4705, Australia",-22.6187011,149.6568721,-22.6187511,-22.6186511,149.6568221,149.6569221,"Australia Post, Wilangi Street, Ogmore, Livingstone Shire, Queensland, Australia",node,3101300765,nominatim,ok,postcode
"Big Dog Pet Foods, QLD, 4504, Australia",-27.1982973,153.0023779,-27.1986181,-27.1978702,153.0017878,153.0029688,"Qld Organics, Narangba, Greater Brisbane, City of Moreton Bay, Queensland, 4504, Australia",relation,14390811,nominatim,ok,postcode
"Doomadgee Solar Farm Stage 2, QLD, 4830, Australia",-27.832586,153.290556,-27.8341218,-27.8316846,153.2897003,153.2916024,"Luna Machinery QLD, 122, Pimpama, Gold Coast City, Queensland, 4209, Australia",way,162920917,nominatim,ok,postcode
"MOKOAN SOLAR FARM, VIC, 3673, Australia",-38.165166,144.3376679,-38.175166,-38.155166,144.3276679,144.3476679,"Australia, Belmont, Geelong, City of Greater Geelong, Victoria, 3216, Australia",node,12137181988,nominatim,ok,postcode
"Plainland, QLD, 4341, Australia",-27.578022,152.4162629,-27.604866,-27.551479,152.389968,152.450039,"Plainland, Lockyer Valley Regional, Queensland, 4341, Australia",relation,11675658,nominatim,ok,exact
"Homeco Tingalpa, QLD, 4173, Australia",-27.4771864,153.1394377,-27.4779718,-27.4764043,153.1388878,153.1402634,"HomeCo, 261, New Cleveland Road, Tingalpa, City of Brisbane, Queensland, 4173, Australia",way,243613454,nominatim,ok,exact
"Palmerston Golf & Country Club, NT, 0830, Australia",-12.4797112,130.9914366,-12.479903,-12.4794106,130.9911496,130.991774,"St John Ambulance NT, 7, Cook Street, Farrar, Palmerston, City of Palmerston, Northern Territory, 0830, Australia",way,1266107520,nominatim,ok,postcode
"Tip Top Dry Creek, SA, 5094, Australia",-34.9206307,138.6039688,-34.9209569,-34.9197868,138.6034955,138.6041535,"Art Gallery of South Australia, Western Drive, Adelaide, Adelaide City Council, South Australia, 5000, Australia",way,205173204,nominatim,ok,postcode
"Woolworths Kingston 7003, TAS, 7050, Australia",-42.9815851,147.3234846,-42.9816351,-42.9815351,147.3234346,147.3235346,"Tas Petroleum, Beach Road, Kingston Heights, Kingston Beach, Hobart, Kingborough, Tasmania, 7050, Australia",node,9770993818,nominatim,ok,postcode
"Americold Hemmant 2, QLD, 4174, Australia",-27.5419813,153.0791853,-27.5422586,-27.5411197,153.078875,153.0796915,"Hillsong Brisbane Campus, 16, Rover Street, Mount Gravatt Central, Mount Gravatt, Greater Brisbane, Queensland, 4122, Australia",relation,15268146,nominatim,ok,postcode
"Brisbane Lions, QLD, 4300, Australia",-27.5600808,153.0841334,-27.5601976,-27.5599678,153.0840243,153.0842394,"Lions Club of Brisbane Macgregor, Palmdale Lane, Upper Mount Gravatt, Greater Brisbane, Queensland, 4122, Australia",way,1072859807,nominatim,ok,exact
"Cairns Aquarium, QLD, 4870, Australia",-16.9186197,145.7736162,-16.9190078,-16.9182225,145.773175,145.7741128,"Cairns Aquarium, 5, Florence Street, Cairns City, Cairns, Cairns Regional, Queensland, 4870, Australia",way,648805828,nominatim,ok,exact
